realtime,time,traffic,Average-traffic
43143.93,2/12/2018 22:15,12,
43143.94,2/12/2018 22:30,12,
43143.95,2/12/2018 22:45,12,
43143.96,2/12/2018 23:00,8,
43143.97,2/12/2018 23:15,8,
43143.98,2/12/2018 23:30,8,
43143.99,2/12/2018 23:45,8,
43144,2/13/2018 0:00,3,
43144.01,2/13/2018 0:15,3,
43144.02,2/13/2018 0:30,3,
43144.03,2/13/2018 0:45,3,
43144.04,2/13/2018 1:00,6,
43144.05,2/13/2018 1:15,6,
43144.06,2/13/2018 1:30,6,
43144.07,2/13/2018 1:45,6,
43144.08,2/13/2018 2:00,13,
43144.09,2/13/2018 2:15,13,
43144.1,2/13/2018 2:30,13,
43144.11,2/13/2018 2:45,13,
43144.13,2/13/2018 3:00,8,
43144.14,2/13/2018 3:15,8,
43144.15,2/13/2018 3:30,8,
43144.16,2/13/2018 3:45,8,
43144.17,2/13/2018 4:00,5,
43144.18,2/13/2018 4:15,5,
43144.19,2/13/2018 4:30,5,
43144.2,2/13/2018 4:45,5,
43144.21,2/13/2018 5:00,3,
43144.22,2/13/2018 5:15,3,
43144.23,2/13/2018 5:30,3,
43144.24,2/13/2018 5:45,3,
43144.25,2/13/2018 6:00,11,
43144.26,2/13/2018 6:15,11,
43144.27,2/13/2018 6:30,11,
43144.28,2/13/2018 6:45,11,
43144.29,2/13/2018 7:00,26,
43144.3,2/13/2018 7:15,26,
43144.31,2/13/2018 7:30,26,
43144.32,2/13/2018 7:45,26,
43144.33,2/13/2018 8:00,21,
43144.34,2/13/2018 8:15,21,
43144.35,2/13/2018 8:30,21,
43144.36,2/13/2018 8:45,21,
43144.38,2/13/2018 9:00,14,
43144.39,2/13/2018 9:15,14,
43144.4,2/13/2018 9:30,14,
43144.41,2/13/2018 9:45,14,
43144.42,2/13/2018 10:00,15,
43144.43,2/13/2018 10:15,15,
43144.44,2/13/2018 10:30,15,
43144.45,2/13/2018 10:45,15,
43144.46,2/13/2018 11:00,25,
43144.47,2/13/2018 11:15,25,
43144.48,2/13/2018 11:30,25,
43144.49,2/13/2018 11:45,25,
43144.5,2/13/2018 12:00,36,
43144.51,2/13/2018 12:15,36,
43144.52,2/13/2018 12:30,36,
43144.53,2/13/2018 12:45,36,
43144.54,2/13/2018 13:00,42,
43144.55,2/13/2018 13:15,42,
43144.56,2/13/2018 13:30,42,
43144.57,2/13/2018 13:45,42,
43144.58,2/13/2018 14:00,51,
43144.59,2/13/2018 14:15,51,
43144.6,2/13/2018 14:30,51,
43144.61,2/13/2018 14:45,51,
43144.63,2/13/2018 15:00,62,
43144.64,2/13/2018 15:15,62,
43144.65,2/13/2018 15:30,62,
43144.66,2/13/2018 15:45,62,
43144.67,2/13/2018 16:00,48,
43144.68,2/13/2018 16:15,48,
43144.69,2/13/2018 16:30,48,
43144.7,2/13/2018 16:45,48,
43144.71,2/13/2018 17:00,41,
43144.72,2/13/2018 17:15,41,
43144.73,2/13/2018 17:30,41,
43144.74,2/13/2018 17:45,41,
43144.75,2/13/2018 18:00,10,
43144.76,2/13/2018 18:15,10,
43144.77,2/13/2018 18:30,10,
43144.78,2/13/2018 18:45,10,
43144.79,2/13/2018 19:00,12,
43144.8,2/13/2018 19:15,12,
43144.81,2/13/2018 19:30,12,
43144.82,2/13/2018 19:45,12,
43144.83,2/13/2018 20:00,17,
43144.84,2/13/2018 20:15,17,
43144.85,2/13/2018 20:30,17,
43144.86,2/13/2018 20:45,17,
43144.88,2/13/2018 21:00,6,
43144.89,2/13/2018 21:15,6,
43144.9,2/13/2018 21:30,6,
43144.91,2/13/2018 21:45,6,
43144.92,2/13/2018 22:00,6,
43144.93,2/13/2018 22:15,6,
43144.94,2/13/2018 22:30,6,
43144.95,2/13/2018 22:45,6,
43144.96,2/13/2018 23:00,7,
43144.97,2/13/2018 23:15,7,
43144.98,2/13/2018 23:30,7,
43144.99,2/13/2018 23:45,7,
43145,2/14/2018 0:00,13,
43145.01,2/14/2018 0:15,13,
43145.02,2/14/2018 0:30,13,
43145.03,2/14/2018 0:45,13,
43145.04,2/14/2018 1:00,10,
43145.05,2/14/2018 1:15,10,
43145.06,2/14/2018 1:30,10,
43145.07,2/14/2018 1:45,10,
43145.08,2/14/2018 2:00,3,
43145.09,2/14/2018 2:15,3,
43145.1,2/14/2018 2:30,3,
43145.11,2/14/2018 2:45,3,
43145.13,2/14/2018 3:00,0,
43145.14,2/14/2018 3:15,0,
43145.15,2/14/2018 3:30,0,
43145.16,2/14/2018 3:45,0,
43145.17,2/14/2018 4:00,4,
43145.18,2/14/2018 4:15,4,
43145.19,2/14/2018 4:30,4,
43145.2,2/14/2018 4:45,4,
43145.21,2/14/2018 5:00,2,
43145.22,2/14/2018 5:15,2,
43145.23,2/14/2018 5:30,2,
43145.24,2/14/2018 5:45,2,
43145.25,2/14/2018 6:00,19,
43145.26,2/14/2018 6:15,19,
43145.27,2/14/2018 6:30,19,
43145.28,2/14/2018 6:45,19,
43145.29,2/14/2018 7:00,33,
43145.3,2/14/2018 7:15,33,
43145.31,2/14/2018 7:30,33,
43145.32,2/14/2018 7:45,33,
43145.33,2/14/2018 8:00,31,
43145.34,2/14/2018 8:15,31,
43145.35,2/14/2018 8:30,31,
43145.36,2/14/2018 8:45,31,
43145.38,2/14/2018 9:00,14,
43145.39,2/14/2018 9:15,14,
43145.4,2/14/2018 9:30,14,
43145.41,2/14/2018 9:45,14,
43145.42,2/14/2018 10:00,20,
43145.43,2/14/2018 10:15,20,
43145.44,2/14/2018 10:30,20,
43145.45,2/14/2018 10:45,20,
43145.46,2/14/2018 11:00,47,
43145.47,2/14/2018 11:15,47,
43145.48,2/14/2018 11:30,47,
43145.49,2/14/2018 11:45,47,
43145.5,2/14/2018 12:00,37,
43145.51,2/14/2018 12:15,37,
43145.52,2/14/2018 12:30,37,
43145.53,2/14/2018 12:45,37,
43145.54,2/14/2018 13:00,43,
43145.55,2/14/2018 13:15,43,
43145.56,2/14/2018 13:30,43,
43145.57,2/14/2018 13:45,43,
43145.58,2/14/2018 14:00,61,
43145.59,2/14/2018 14:15,61,
43145.6,2/14/2018 14:30,61,
43145.61,2/14/2018 14:45,61,
43145.63,2/14/2018 15:00,62,
43145.64,2/14/2018 15:15,62,
43145.65,2/14/2018 15:30,62,
43145.66,2/14/2018 15:45,62,
43145.67,2/14/2018 16:00,62,
43145.68,2/14/2018 16:15,62,
43145.69,2/14/2018 16:30,62,
43145.7,2/14/2018 16:45,62,
43145.71,2/14/2018 17:00,55,
43145.72,2/14/2018 17:15,55,
43145.73,2/14/2018 17:30,55,
43145.74,2/14/2018 17:45,55,
43145.75,2/14/2018 18:00,18,
43145.76,2/14/2018 18:15,18,
43145.77,2/14/2018 18:30,18,
43145.78,2/14/2018 18:45,18,
43145.79,2/14/2018 19:00,16,
43145.8,2/14/2018 19:15,16,
43145.81,2/14/2018 19:30,16,
43145.82,2/14/2018 19:45,16,
43145.83,2/14/2018 20:00,12,
43145.84,2/14/2018 20:15,12,
43145.85,2/14/2018 20:30,12,
43145.86,2/14/2018 20:45,12,
43145.88,2/14/2018 21:00,10,
43145.89,2/14/2018 21:15,10,
43145.9,2/14/2018 21:30,10,
43145.91,2/14/2018 21:45,10,
43145.92,2/14/2018 22:00,5,
43145.93,2/14/2018 22:15,5,
43145.94,2/14/2018 22:30,5,
43145.95,2/14/2018 22:45,5,
43145.96,2/14/2018 23:00,7,
43145.97,2/14/2018 23:15,7,
43145.98,2/14/2018 23:30,7,
43145.99,2/14/2018 23:45,7,
43146,2/15/2018 0:00,1,
43146.01,2/15/2018 0:15,1,
43146.02,2/15/2018 0:30,1,
43146.03,2/15/2018 0:45,1,
43146.04,2/15/2018 1:00,1,
43146.05,2/15/2018 1:15,1,
43146.06,2/15/2018 1:30,1,
43146.07,2/15/2018 1:45,1,
43146.08,2/15/2018 2:00,0,
43146.09,2/15/2018 2:15,0,
43146.1,2/15/2018 2:30,0,
43146.11,2/15/2018 2:45,0,
43146.13,2/15/2018 3:00,0,
43146.14,2/15/2018 3:15,0,
43146.15,2/15/2018 3:30,0,
43146.16,2/15/2018 3:45,0,
43146.17,2/15/2018 4:00,1,
43146.18,2/15/2018 4:15,1,
43146.19,2/15/2018 4:30,1,
43146.2,2/15/2018 4:45,1,
43146.21,2/15/2018 5:00,5,
43146.22,2/15/2018 5:15,5,
43146.23,2/15/2018 5:30,5,
43146.24,2/15/2018 5:45,5,
43146.25,2/15/2018 6:00,7,
43146.26,2/15/2018 6:15,7,
43146.27,2/15/2018 6:30,7,
43146.28,2/15/2018 6:45,7,
43146.29,2/15/2018 7:00,29,
43146.3,2/15/2018 7:15,29,
43146.31,2/15/2018 7:30,29,
43146.32,2/15/2018 7:45,29,
43146.33,2/15/2018 8:00,17,
43146.34,2/15/2018 8:15,17,
43146.35,2/15/2018 8:30,17,
43146.36,2/15/2018 8:45,17,
43146.38,2/15/2018 9:00,12,
43146.39,2/15/2018 9:15,12,
43146.4,2/15/2018 9:30,12,
43146.41,2/15/2018 9:45,12,
43146.42,2/15/2018 10:00,7,
43146.43,2/15/2018 10:15,7,
43146.44,2/15/2018 10:30,7,
43146.45,2/15/2018 10:45,7,
43146.46,2/15/2018 11:00,11,
43146.47,2/15/2018 11:15,11,
43146.48,2/15/2018 11:30,11,
43146.49,2/15/2018 11:45,11,
43146.5,2/15/2018 12:00,14,
43146.51,2/15/2018 12:15,14,
43146.52,2/15/2018 12:30,14,
43146.53,2/15/2018 12:45,14,
43146.54,2/15/2018 13:00,19,
43146.55,2/15/2018 13:15,19,
43146.56,2/15/2018 13:30,19,
43146.57,2/15/2018 13:45,19,
43146.58,2/15/2018 14:00,37,
43146.59,2/15/2018 14:15,37,
43146.6,2/15/2018 14:30,37,
43146.61,2/15/2018 14:45,37,
43146.63,2/15/2018 15:00,31,
43146.64,2/15/2018 15:15,31,
43146.65,2/15/2018 15:30,31,
43146.66,2/15/2018 15:45,31,
43146.67,2/15/2018 16:00,39,
43146.68,2/15/2018 16:15,39,
43146.69,2/15/2018 16:30,39,
43146.7,2/15/2018 16:45,39,
43146.71,2/15/2018 17:00,31,
43146.72,2/15/2018 17:15,31,
43146.73,2/15/2018 17:30,31,
43146.74,2/15/2018 17:45,31,
43146.75,2/15/2018 18:00,11,
43146.76,2/15/2018 18:15,11,
43146.77,2/15/2018 18:30,11,
43146.78,2/15/2018 18:45,11,
43146.79,2/15/2018 19:00,7,
43146.8,2/15/2018 19:15,7,
43146.81,2/15/2018 19:30,7,
43146.82,2/15/2018 19:45,7,
43146.83,2/15/2018 20:00,9,
43146.84,2/15/2018 20:15,9,
43146.85,2/15/2018 20:30,9,
43146.86,2/15/2018 20:45,9,
43146.88,2/15/2018 21:00,9,
43146.89,2/15/2018 21:15,9,
43146.9,2/15/2018 21:30,9,
43146.91,2/15/2018 21:45,9,
43146.92,2/15/2018 22:00,9,
43146.93,2/15/2018 22:15,9,
43146.94,2/15/2018 22:30,9,
43146.95,2/15/2018 22:45,9,
43146.96,2/15/2018 23:00,6,
43146.97,2/15/2018 23:15,6,
43146.98,2/15/2018 23:30,6,
43146.99,2/15/2018 23:45,6,
43147,2/16/2018 0:00,2,
43147.01,2/16/2018 0:15,2,
43147.02,2/16/2018 0:30,2,
43147.03,2/16/2018 0:45,2,
43147.04,2/16/2018 1:00,1,
43147.05,2/16/2018 1:15,1,
43147.06,2/16/2018 1:30,1,
43147.07,2/16/2018 1:45,1,
43147.08,2/16/2018 2:00,1,
43147.09,2/16/2018 2:15,1,
43147.1,2/16/2018 2:30,1,
43147.11,2/16/2018 2:45,1,
43147.13,2/16/2018 3:00,1,
43147.14,2/16/2018 3:15,1,
43147.15,2/16/2018 3:30,1,
43147.16,2/16/2018 3:45,1,
43147.17,2/16/2018 4:00,1,
43147.18,2/16/2018 4:15,1,
43147.19,2/16/2018 4:30,1,
43147.2,2/16/2018 4:45,1,
43147.21,2/16/2018 5:00,7,
43147.22,2/16/2018 5:15,7,
43147.23,2/16/2018 5:30,7,
43147.24,2/16/2018 5:45,7,
43147.25,2/16/2018 6:00,12,
43147.26,2/16/2018 6:15,12,
43147.27,2/16/2018 6:30,12,
43147.28,2/16/2018 6:45,12,
43147.29,2/16/2018 7:00,42,
43147.3,2/16/2018 7:15,42,
43147.31,2/16/2018 7:30,42,
43147.32,2/16/2018 7:45,42,
43147.33,2/16/2018 8:00,28,
43147.34,2/16/2018 8:15,28,
43147.35,2/16/2018 8:30,28,
43147.36,2/16/2018 8:45,28,
43147.38,2/16/2018 9:00,21,
43147.39,2/16/2018 9:15,21,
43147.4,2/16/2018 9:30,21,
43147.41,2/16/2018 9:45,21,
43147.42,2/16/2018 10:00,31,
43147.43,2/16/2018 10:15,31,
43147.44,2/16/2018 10:30,31,
43147.45,2/16/2018 10:45,31,
43147.46,2/16/2018 11:00,36,
43147.47,2/16/2018 11:15,36,
43147.48,2/16/2018 11:30,36,
43147.49,2/16/2018 11:45,36,
43147.5,2/16/2018 12:00,46,
43147.51,2/16/2018 12:15,46,
43147.52,2/16/2018 12:30,46,
43147.53,2/16/2018 12:45,46,
43147.54,2/16/2018 13:00,51,
43147.55,2/16/2018 13:15,51,
43147.56,2/16/2018 13:30,51,
43147.57,2/16/2018 13:45,51,
43147.58,2/16/2018 14:00,71,
43147.59,2/16/2018 14:15,71,
43147.6,2/16/2018 14:30,71,
43147.61,2/16/2018 14:45,71,
43147.63,2/16/2018 15:00,93,
43147.64,2/16/2018 15:15,93,
43147.65,2/16/2018 15:30,93,
43147.66,2/16/2018 15:45,93,
43147.67,2/16/2018 16:00,74,
43147.68,2/16/2018 16:15,74,
43147.69,2/16/2018 16:30,74,
43147.7,2/16/2018 16:45,74,
43147.71,2/16/2018 17:00,59,
43147.72,2/16/2018 17:15,59,
43147.73,2/16/2018 17:30,59,
43147.74,2/16/2018 17:45,59,
43147.75,2/16/2018 18:00,24,
43147.76,2/16/2018 18:15,24,
43147.77,2/16/2018 18:30,24,
43147.78,2/16/2018 18:45,24,
43147.79,2/16/2018 19:00,17,
43147.8,2/16/2018 19:15,17,
43147.81,2/16/2018 19:30,17,
43147.82,2/16/2018 19:45,17,
43147.83,2/16/2018 20:00,14,
43147.84,2/16/2018 20:15,14,
43147.85,2/16/2018 20:30,14,
43147.86,2/16/2018 20:45,14,
43147.88,2/16/2018 21:00,6,
43147.89,2/16/2018 21:15,6,
43147.9,2/16/2018 21:30,6,
43147.91,2/16/2018 21:45,6,
43147.92,2/16/2018 22:00,5,
43147.93,2/16/2018 22:15,5,
43147.94,2/16/2018 22:30,5,
43147.95,2/16/2018 22:45,5,
43147.96,2/16/2018 23:00,8,
43147.97,2/16/2018 23:15,8,
43147.98,2/16/2018 23:30,8,
43147.99,2/16/2018 23:45,8,
43166,3/7/2018 0:00,2,
43166.01,3/7/2018 0:15,2,
43166.02,3/7/2018 0:30,2,
43166.03,3/7/2018 0:45,2,
43166.04,3/7/2018 1:00,0,
43166.05,3/7/2018 1:15,0,
43166.06,3/7/2018 1:30,0,
43166.07,3/7/2018 1:45,0,
43166.08,3/7/2018 2:00,0,
43166.09,3/7/2018 2:15,0,
43166.1,3/7/2018 2:30,0,
43166.11,3/7/2018 2:45,0,
43166.13,3/7/2018 3:00,0,
43166.14,3/7/2018 3:15,0,
43166.15,3/7/2018 3:30,0,
43166.16,3/7/2018 3:45,0,
43166.17,3/7/2018 4:00,3,
43166.18,3/7/2018 4:15,3,
43166.19,3/7/2018 4:30,3,
43166.2,3/7/2018 4:45,3,
43166.21,3/7/2018 5:00,10,
43166.22,3/7/2018 5:15,10,
43166.23,3/7/2018 5:30,10,
43166.24,3/7/2018 5:45,10,
43166.25,3/7/2018 6:00,20,
43166.26,3/7/2018 6:15,20,
43166.27,3/7/2018 6:30,20,
43166.28,3/7/2018 6:45,20,
43166.29,3/7/2018 7:00,81,
43166.3,3/7/2018 7:15,81,
43166.31,3/7/2018 7:30,81,
43166.32,3/7/2018 7:45,81,
43166.33,3/7/2018 8:00,117,
43166.34,3/7/2018 8:15,117,
43166.35,3/7/2018 8:30,117,
43166.36,3/7/2018 8:45,117,
43166.38,3/7/2018 9:00,41,
43166.39,3/7/2018 9:15,41,
43166.4,3/7/2018 9:30,41,
43166.41,3/7/2018 9:45,41,
43166.42,3/7/2018 10:00,77,
43166.43,3/7/2018 10:15,77,
43166.44,3/7/2018 10:30,77,
43166.45,3/7/2018 10:45,77,
43166.46,3/7/2018 11:00,45,
43166.47,3/7/2018 11:15,45,
43166.48,3/7/2018 11:30,45,
43166.49,3/7/2018 11:45,45,
43166.5,3/7/2018 12:00,63,
43166.51,3/7/2018 12:15,63,
43166.52,3/7/2018 12:30,63,
43166.53,3/7/2018 12:45,63,
43166.54,3/7/2018 13:00,54,
43166.55,3/7/2018 13:15,54,
43166.56,3/7/2018 13:30,54,
43166.57,3/7/2018 13:45,54,
43166.58,3/7/2018 14:00,87,
43166.59,3/7/2018 14:15,87,
43166.6,3/7/2018 14:30,87,
43166.61,3/7/2018 14:45,87,
43166.63,3/7/2018 15:00,91,
43166.64,3/7/2018 15:15,91,
43166.65,3/7/2018 15:30,91,
43166.66,3/7/2018 15:45,91,
43166.67,3/7/2018 16:00,71,
43166.68,3/7/2018 16:15,71,
43166.69,3/7/2018 16:30,71,
43166.7,3/7/2018 16:45,71,
43166.71,3/7/2018 17:00,57,
43166.72,3/7/2018 17:15,57,
43166.73,3/7/2018 17:30,57,
43166.74,3/7/2018 17:45,57,
43166.75,3/7/2018 18:00,22,
43166.76,3/7/2018 18:15,22,
43166.77,3/7/2018 18:30,22,
43166.78,3/7/2018 18:45,22,
43166.79,3/7/2018 19:00,18,
43166.8,3/7/2018 19:15,18,
43166.81,3/7/2018 19:30,18,
43166.82,3/7/2018 19:45,18,
43166.83,3/7/2018 20:00,8,
43166.84,3/7/2018 20:15,8,
43166.85,3/7/2018 20:30,8,
43166.86,3/7/2018 20:45,8,
43166.88,3/7/2018 21:00,5,
43166.89,3/7/2018 21:15,5,
43166.9,3/7/2018 21:30,5,
43166.91,3/7/2018 21:45,5,
43166.92,3/7/2018 22:00,6,
43166.93,3/7/2018 22:15,6,
43166.94,3/7/2018 22:30,6,
43166.95,3/7/2018 22:45,6,
43166.96,3/7/2018 23:00,6,
43166.97,3/7/2018 23:15,6,
43166.98,3/7/2018 23:30,6,
43166.99,3/7/2018 23:45,6,
43167,3/8/2018 0:00,1,
43167.01,3/8/2018 0:15,1,
43167.02,3/8/2018 0:30,1,
43167.03,3/8/2018 0:45,1,
43167.04,3/8/2018 1:00,0,
43167.05,3/8/2018 1:15,0,
43167.06,3/8/2018 1:30,0,
43167.07,3/8/2018 1:45,0,
43167.08,3/8/2018 2:00,0,
43167.09,3/8/2018 2:15,0,
43167.1,3/8/2018 2:30,0,
43167.11,3/8/2018 2:45,0,
43167.13,3/8/2018 3:00,0,
43167.14,3/8/2018 3:15,0,
43167.15,3/8/2018 3:30,0,
43167.16,3/8/2018 3:45,0,
43167.17,3/8/2018 4:00,2,
43167.18,3/8/2018 4:15,2,
43167.19,3/8/2018 4:30,2,
43167.2,3/8/2018 4:45,2,
43167.21,3/8/2018 5:00,8,
43167.22,3/8/2018 5:15,8,
43167.23,3/8/2018 5:30,8,
43167.24,3/8/2018 5:45,8,
43167.25,3/8/2018 6:00,18,
43167.26,3/8/2018 6:15,18,
43167.27,3/8/2018 6:30,18,
43167.28,3/8/2018 6:45,18,
43167.29,3/8/2018 7:00,79,
43167.3,3/8/2018 7:15,79,
43167.31,3/8/2018 7:30,79,
43167.32,3/8/2018 7:45,79,
43167.33,3/8/2018 8:00,111,
43167.34,3/8/2018 8:15,111,
43167.35,3/8/2018 8:30,111,
43167.36,3/8/2018 8:45,111,
43167.38,3/8/2018 9:00,34,
43167.39,3/8/2018 9:15,34,
43167.4,3/8/2018 9:30,34,
43167.41,3/8/2018 9:45,34,
43167.42,3/8/2018 10:00,23,
43167.43,3/8/2018 10:15,23,
43167.44,3/8/2018 10:30,23,
43167.45,3/8/2018 10:45,23,
43167.46,3/8/2018 11:00,22,
43167.47,3/8/2018 11:15,22,
43167.48,3/8/2018 11:30,22,
43167.49,3/8/2018 11:45,22,
43167.5,3/8/2018 12:00,22,
43167.51,3/8/2018 12:15,22,
43167.52,3/8/2018 12:30,22,
43167.53,3/8/2018 12:45,22,
43167.54,3/8/2018 13:00,19,
43167.55,3/8/2018 13:15,19,
43167.56,3/8/2018 13:30,19,
43167.57,3/8/2018 13:45,19,
43167.58,3/8/2018 14:00,46,
43167.59,3/8/2018 14:15,46,
43167.6,3/8/2018 14:30,46,
43167.61,3/8/2018 14:45,46,
43167.63,3/8/2018 15:00,50,
43167.64,3/8/2018 15:15,50,
43167.65,3/8/2018 15:30,50,
43167.66,3/8/2018 15:45,50,
43167.67,3/8/2018 16:00,88,
43167.68,3/8/2018 16:15,88,
43167.69,3/8/2018 16:30,88,
43167.7,3/8/2018 16:45,88,
43167.71,3/8/2018 17:00,54,
43167.72,3/8/2018 17:15,54,
43167.73,3/8/2018 17:30,54,
43167.74,3/8/2018 17:45,54,
43167.75,3/8/2018 18:00,22,
43167.76,3/8/2018 18:15,22,
43167.77,3/8/2018 18:30,22,
43167.78,3/8/2018 18:45,22,
43167.79,3/8/2018 19:00,18,
43167.8,3/8/2018 19:15,18,
43167.81,3/8/2018 19:30,18,
43167.82,3/8/2018 19:45,18,
43167.83,3/8/2018 20:00,5,
43167.84,3/8/2018 20:15,5,
43167.85,3/8/2018 20:30,5,
43167.86,3/8/2018 20:45,5,
43167.88,3/8/2018 21:00,7,
43167.89,3/8/2018 21:15,7,
43167.9,3/8/2018 21:30,7,
43167.91,3/8/2018 21:45,7,
43167.92,3/8/2018 22:00,7,
43167.93,3/8/2018 22:15,7,
43167.94,3/8/2018 22:30,7,
43167.95,3/8/2018 22:45,7,
43167.96,3/8/2018 23:00,7,
43167.97,3/8/2018 23:15,7,
43167.98,3/8/2018 23:30,7,
43167.99,3/8/2018 23:45,7,
43168,3/9/2018 0:00,0,
43168.01,3/9/2018 0:15,0,
43168.02,3/9/2018 0:30,0,
43168.03,3/9/2018 0:45,0,
43168.04,3/9/2018 1:00,0,
43168.05,3/9/2018 1:15,0,
43168.06,3/9/2018 1:30,0,
43168.07,3/9/2018 1:45,0,
43168.08,3/9/2018 2:00,0,
43168.09,3/9/2018 2:15,0,
43168.1,3/9/2018 2:30,0,
43168.11,3/9/2018 2:45,0,
43168.13,3/9/2018 3:00,0,
43168.14,3/9/2018 3:15,0,
43168.15,3/9/2018 3:30,0,
43168.16,3/9/2018 3:45,0,
43168.17,3/9/2018 4:00,3,
43168.18,3/9/2018 4:15,3,
43168.19,3/9/2018 4:30,3,
43168.2,3/9/2018 4:45,3,
43168.21,3/9/2018 5:00,7,
43168.22,3/9/2018 5:15,7,
43168.23,3/9/2018 5:30,7,
43168.24,3/9/2018 5:45,7,
43168.25,3/9/2018 6:00,15,
43168.26,3/9/2018 6:15,15,
43168.27,3/9/2018 6:30,15,
43168.28,3/9/2018 6:45,15,
43168.29,3/9/2018 7:00,83,
43168.3,3/9/2018 7:15,83,
43168.31,3/9/2018 7:30,83,
43168.32,3/9/2018 7:45,83,
43168.33,3/9/2018 8:00,119,
43168.34,3/9/2018 8:15,119,
43168.35,3/9/2018 8:30,119,
43168.36,3/9/2018 8:45,119,
43168.38,3/9/2018 9:00,34,
43168.39,3/9/2018 9:15,34,
43168.4,3/9/2018 9:30,34,
43168.41,3/9/2018 9:45,34,
43168.42,3/9/2018 10:00,40,
43168.43,3/9/2018 10:15,40,
43168.44,3/9/2018 10:30,40,
43168.45,3/9/2018 10:45,40,
43168.46,3/9/2018 11:00,38,
43168.47,3/9/2018 11:15,38,
43168.48,3/9/2018 11:30,38,
43168.49,3/9/2018 11:45,38,
43168.5,3/9/2018 12:00,57,
43168.51,3/9/2018 12:15,57,
43168.52,3/9/2018 12:30,57,
43168.53,3/9/2018 12:45,57,
43168.54,3/9/2018 13:00,87,
43168.55,3/9/2018 13:15,87,
43168.56,3/9/2018 13:30,87,
43168.57,3/9/2018 13:45,87,
43168.58,3/9/2018 14:00,97,
43168.59,3/9/2018 14:15,97,
43168.6,3/9/2018 14:30,97,
43168.61,3/9/2018 14:45,97,
43168.63,3/9/2018 15:00,88,
43168.64,3/9/2018 15:15,88,
43168.65,3/9/2018 15:30,88,
43168.66,3/9/2018 15:45,88,
43168.67,3/9/2018 16:00,104,
43168.68,3/9/2018 16:15,104,
43168.69,3/9/2018 16:30,104,
43168.7,3/9/2018 16:45,104,
43168.71,3/9/2018 17:00,47,
43168.72,3/9/2018 17:15,47,
43168.73,3/9/2018 17:30,47,
43168.74,3/9/2018 17:45,47,
43168.75,3/9/2018 18:00,29,
43168.76,3/9/2018 18:15,29,
43168.77,3/9/2018 18:30,29,
43168.78,3/9/2018 18:45,29,
43168.79,3/9/2018 19:00,13,
43168.8,3/9/2018 19:15,13,
43168.81,3/9/2018 19:30,13,
43168.82,3/9/2018 19:45,13,
43168.83,3/9/2018 20:00,20,
43168.84,3/9/2018 20:15,20,
43168.85,3/9/2018 20:30,20,
43168.86,3/9/2018 20:45,20,
43168.88,3/9/2018 21:00,18,
43168.89,3/9/2018 21:15,18,
43168.9,3/9/2018 21:30,18,
43168.91,3/9/2018 21:45,18,
43168.92,3/9/2018 22:00,3,
43168.93,3/9/2018 22:15,3,
43168.94,3/9/2018 22:30,3,
43168.95,3/9/2018 22:45,3,
43168.96,3/9/2018 23:00,14,
43168.97,3/9/2018 23:15,14,
43168.98,3/9/2018 23:30,14,
43168.99,3/9/2018 23:45,14,
43171,3/12/2018 0:00,0,
43171.01,3/12/2018 0:15,0,
43171.02,3/12/2018 0:30,0,
43171.03,3/12/2018 0:45,0,
43171.04,3/12/2018 1:00,1,
43171.05,3/12/2018 1:15,1,
43171.06,3/12/2018 1:30,1,
43171.07,3/12/2018 1:45,1,
43171.08,3/12/2018 2:00,0,
43171.09,3/12/2018 2:15,0,
43171.1,3/12/2018 2:30,0,
43171.11,3/12/2018 2:45,0,
43171.13,3/12/2018 3:00,0,
43171.14,3/12/2018 3:15,0,
43171.15,3/12/2018 3:30,0,
43171.16,3/12/2018 3:45,0,
43171.17,3/12/2018 4:00,0,
43171.18,3/12/2018 4:15,0,
43171.19,3/12/2018 4:30,0,
43171.2,3/12/2018 4:45,0,
43171.21,3/12/2018 5:00,6,
43171.22,3/12/2018 5:15,6,
43171.23,3/12/2018 5:30,6,
43171.24,3/12/2018 5:45,6,
43171.25,3/12/2018 6:00,29,
43171.26,3/12/2018 6:15,29,
43171.27,3/12/2018 6:30,29,
43171.28,3/12/2018 6:45,29,
43171.29,3/12/2018 7:00,86,
43171.3,3/12/2018 7:15,86,
43171.31,3/12/2018 7:30,86,
43171.32,3/12/2018 7:45,86,
43171.33,3/12/2018 8:00,142,
43171.34,3/12/2018 8:15,142,
43171.35,3/12/2018 8:30,142,
43171.36,3/12/2018 8:45,142,
43171.38,3/12/2018 9:00,47,
43171.39,3/12/2018 9:15,47,
43171.4,3/12/2018 9:30,47,
43171.41,3/12/2018 9:45,47,
43171.42,3/12/2018 10:00,43,
43171.43,3/12/2018 10:15,43,
43171.44,3/12/2018 10:30,43,
43171.45,3/12/2018 10:45,43,
43171.46,3/12/2018 11:00,42,
43171.47,3/12/2018 11:15,42,
43171.48,3/12/2018 11:30,42,
43171.49,3/12/2018 11:45,42,
43171.5,3/12/2018 12:00,52,
43171.51,3/12/2018 12:15,52,
43171.52,3/12/2018 12:30,52,
43171.53,3/12/2018 12:45,52,
43171.54,3/12/2018 13:00,83,
43171.55,3/12/2018 13:15,83,
43171.56,3/12/2018 13:30,83,
43171.57,3/12/2018 13:45,83,
43171.58,3/12/2018 14:00,77,
